POLICY_NUMBER,START_DATE,SEGMENT_1_FLAG,SEGMENT_2_FLAG,SEGMENT_3_FLAG,SEGMENT_4_FLAG,SEGMENT_5_FLAG,SEGMENT_6_FLAG
6495931477.0,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0
6495854854.0,2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0
6495720989.0,2020-01-27,0.0,1.0,0.0,0.0,0.0,0.0
6495480838.0,2019-04-11,1.0,0.0,0.0,0.0,0.0,0.0
6495482462.0,2021-04-30,0.0,1.0,0.0,0.0,0.0,0.0
6495945797.0,2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0
6495765297.0,2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495845690.0,2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0
6495975949.0,2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0
6495888985.0,2020-10-10,0.0,0.0,0.0,0.0,1.0,1.0
6495790699.0,2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0
6495551976.0,2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0
6495358759.0,2018-12-02,0.0,0.0,0.0,0.0,0.0,0.0
6495708185.0,2019-12-30,0.0,0.0,0.0,0.0,0.0,0.0
6495975436.0,2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0
6495758227.0,2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0
6496020893.0,2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0
6495770653.0,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0
6495475254.0,2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0
6495628585.0,2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0
6495719467.0,2021-01-07,1.0,0.0,0.0,0.0,0.0,0.0
6495930346.0,2020-12-21,0.0,0.0,0.0,0.0,1.0,0.0
6495472750.0,2019-04-07,0.0,1.0,0.0,0.0,0.0,0.0
6495501078.0,2019-05-05,0.0,0.0,0.0,0.0,0.0,0.0
6495626257.0,2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0
6495892144.0,2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0
6495812589.0,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0
6495495479.0,2021-04-17,1.0,0.0,0.0,0.0,0.0,0.0
6495980419.0,2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0
6495904939.0,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0
6495783984.0,2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0
6495706937.0,2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0
6495829686.0,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0
6495630305.0,2019-08-25,1.0,0.0,0.0,0.0,0.0,0.0
6495683883.0,2019-10-19,0.0,0.0,0.0,0.0,0.0,1.0
6495682693.0,2020-11-10,1.0,0.0,0.0,1.0,0.0,0.0
6495706043.0,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0
6495610681.0,2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0
6495964667.0,2021-03-02,1.0,0.0,0.0,0.0,0.0,0.0
6495742654.0,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0
6495538101.0,2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0
6495450553.0,2019-02-23,0.0,0.0,0.0,0.0,0.0,1.0
6495752231.0,2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0
6495751015.0,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0
6495685242.0,2019-10-20,0.0,0.0,0.0,0.0,0.0,1.0
6495871802.0,2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0
6495537950.0,2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0
6495356234.0,2018-10-28,0.0,0.0,0.0,0.0,0.0,0.0
6495932304.0,2021-01-11,0.0,0.0,0.0,0.0,1.0,0.0
6495599743.0,2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0
6495789710.0,2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0
6495707986.0,2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0
6495826815.0,2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0
6495934982.0,2021-01-11,0.0,0.0,0.0,1.0,0.0,0.0
6495988745.0,2021-04-28,1.0,1.0,0.0,0.0,0.0,0.0
6495643562.0,2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0
6495684528.0,2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0
6495673610.0,2019-10-26,0.0,0.0,0.0,1.0,0.0,0.0
6495625381.0,2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0
6495885736.0,2020-10-14,0.0,0.0,0.0,0.0,1.0,0.0
6495871857.0,2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0
6495483673.0,2019-03-28,1.0,0.0,0.0,0.0,0.0,0.0
6495650197.0,2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0
6495773221.0,2021-04-05,1.0,0.0,0.0,0.0,0.0,0.0
6495638504.0,2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0
6495783932.0,2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0
6495788860.0,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0
6495358118.0,2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0
6495580982.0,2019-07-26,0.0,0.0,1.0,0.0,0.0,0.0
6495858299.0,2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0
6495820023.0,2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0
6495843568.0,2020-07-25,1.0,0.0,0.0,0.0,0.0,0.0
6495491107.0,2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495992648.0,2021-04-15,0.0,0.0,0.0,0.0,1.0,1.0
6495962003.0,2021-03-21,0.0,0.0,0.0,0.0,0.0,1.0
6495857509.0,2020-08-27,0.0,0.0,0.0,0.0,0.0,1.0
6495992790.0,2021-04-26,0.0,0.0,0.0,0.0,1.0,0.0
6495706444.0,2019-11-19,1.0,0.0,0.0,0.0,0.0,0.0
6495720058.0,2020-01-12,0.0,0.0,0.0,0.0,1.0,0.0
6495572557.0,2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0
6495811809.0,2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0
6495785673.0,2020-05-16,1.0,0.0,0.0,0.0,0.0,0.0
6495784549.0,2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0
6495986475.0,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0
6495812744.0,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0
6495538249.0,2021-06-06,0.0,0.0,0.0,0.0,0.0,0.0
6495891829.0,2020-10-22,0.0,0.0,0.0,1.0,0.0,0.0
6495726533.0,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
6495900993.0,2020-11-04,1.0,0.0,0.0,0.0,0.0,0.0
6495882364.0,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0
6495781591.0,2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0
6495980770.0,2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0
6495561685.0,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0
6495898907.0,2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0
6495660600.0,2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0
6495778087.0,2020-04-15,0.0,1.0,0.0,0.0,0.0,0.0
6495804227.0,2020-06-23,0.0,0.0,0.0,0.0,1.0,0.0
6495740054.0,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0
6495446447.0,2019-03-16,0.0,0.0,0.0,0.0,0.0,0.0
6495350888.0,2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0
6495430162.0,2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0
6495611615.0,2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0
6495784592.0,2021-05-18,1.0,0.0,0.0,0.0,0.0,0.0
6495893664.0,2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0
6495722097.0,2021-01-23,1.0,0.0,0.0,0.0,0.0,0.0
6495697652.0,2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0
6495969021.0,2021-03-29,1.0,0.0,0.0,0.0,0.0,0.0
6495713234.0,2019-12-18,0.0,0.0,0.0,0.0,0.0,1.0
6495792334.0,2020-05-21,0.0,0.0,0.0,0.0,0.0,1.0
6496013029.0,2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0
6496017903.0,2021-05-21,0.0,0.0,0.0,0.0,1.0,0.0
6495874580.0,2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0
6495514737.0,2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0
6495889360.0,2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0
6495923453.0,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0
6495921771.0,2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0
6495776075.0,2020-05-09,1.0,0.0,0.0,0.0,0.0,0.0
6495997965.0,2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0
6495972895.0,2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0
6496001875.0,2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0
6495432370.0,2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0
6495894235.0,2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0
6496007933.0,2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0
6495471792.0,2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0
6495334377.0,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0
6495781908.0,2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0
6495599761.0,2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0
6495988854.0,2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0
6495750365.0,2021-03-21,0.0,1.0,0.0,0.0,0.0,0.0
6495939148.0,2021-01-30,0.0,0.0,0.0,0.0,0.0,1.0
6496005349.0,2021-05-20,0.0,0.0,0.0,0.0,0.0,1.0
6495916057.0,2020-11-21,0.0,0.0,0.0,0.0,1.0,1.0
6495950059.0,2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0
6495382569.0,2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0
6495405964.0,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0
6495915906.0,2020-11-25,1.0,1.0,0.0,0.0,0.0,0.0
6495639189.0,2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0
6495982327.0,2021-03-27,0.0,1.0,0.0,0.0,0.0,0.0
6495928750.0,2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0
6495848735.0,2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0
6495501394.0,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0
6495587364.0,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0
6495511213.0,2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0
6495975652.0,2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0
6495912274.0,2020-11-14,0.0,0.0,0.0,0.0,0.0,1.0
6495594101.0,2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0
6495539100.0,2019-05-21,0.0,1.0,0.0,0.0,0.0,0.0
6495986027.0,2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0
6495811475.0,2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0
6495833769.0,2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0
6495921213.0,2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0
6495836206.0,2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0
6495905054.0,2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0
6495919088.0,2020-11-26,0.0,0.0,0.0,0.0,0.0,1.0
6495886900.0,2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0
6495745230.0,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0
6495681308.0,2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0
6495533974.0,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0
6495860636.0,2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0
6495704188.0,2019-12-03,0.0,0.0,0.0,0.0,0.0,0.0
6495969257.0,2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0
6495620453.0,2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0
6495464766.0,2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0
6495746506.0,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0
6495865006.0,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0
6495543720.0,2020-05-31,1.0,0.0,0.0,0.0,0.0,0.0
6495362240.0,2018-11-17,,0.0,0.0,0.0,0.0,0.0
6495742716.0,2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0
6495858817.0,2020-09-02,1.0,0.0,0.0,0.0,,0.0
6495394814.0,2018-12-27,1.0,0.0,0.0,0.0,0.0,0.0
6495819607.0,2020-06-23,0.0,0.0,0.0,0.0,1.0,0.0
6495450558.0,2019-03-07,0.0,0.0,0.0,0.0,0.0,1.0
6495798681.0,2020-06-11,0.0,0.0,1.0,0.0,0.0,0.0
6495708900.0,2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0
6495357611.0,2019-11-25,0.0,0.0,0.0,0.0,0.0,0.0
6495840465.0,2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0
6495374583.0,2018-12-07,1.0,0.0,0.0,0.0,0.0,0.0
6495974467.0,2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0
6495464402.0,2019-03-16,0.0,0.0,0.0,0.0,0.0,0.0
6495605288.0,2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0
6495992991.0,2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0
6495725582.0,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0
6495858860.0,2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0
6495520446.0,2019-05-28,0.0,0.0,0.0,1.0,0.0,0.0
6495769864.0,2020-04-12,0.0,0.0,0.0,0.0,0.0,1.0
6495997329.0,2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0
6495991316.0,2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0
6496009927.0,2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0
6495997442.0,2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0
6495345149.0,2018-10-20,0.0,0.0,0.0,0.0,0.0,0.0
6495699622.0,2019-12-07,0.0,0.0,0.0,0.0,0.0,1.0
6495651922.0,2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0
6495476374.0,2019-03-27,1.0,0.0,0.0,0.0,0.0,0.0
6495702811.0,2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0
6495536971.0,2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0
6495798669.0,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0
6495388362.0,2021-01-13,1.0,0.0,0.0,1.0,0.0,0.0
6495716721.0,2019-12-25,0.0,0.0,0.0,0.0,0.0,0.0
6495927515.0,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0
6495611932.0,2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0
6495581219.0,2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0
6495771488.0,2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0
6495934419.0,2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0
6495476548.0,2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0
6495380226.0,2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0
6495502041.0,2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0
6495808147.0,2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0
6495404041.0,2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0
6496000142.0,2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0
6495905569.0,2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0
6496004479.0,2021-05-17,0.0,0.0,0.0,0.0,1.0,0.0
6495829257.0,2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0
6495677036.0,2019-10-26,0.0,0.0,0.0,0.0,0.0,0.0
6495976404.0,2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0
6495593044.0,2020-07-30,1.0,0.0,1.0,0.0,0.0,0.0
6495470491.0,2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0
6495583009.0,2020-06-27,0.0,0.0,0.0,0.0,0.0,1.0
6495476342.0,2019-04-02,1.0,0.0,0.0,0.0,0.0,0.0
6495610623.0,2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0
6495871938.0,2020-09-05,0.0,0.0,0.0,0.0,1.0,0.0
6495759267.0,2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0
6495393239.0,2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0
6495594175.0,2019-08-07,1.0,0.0,0.0,0.0,0.0,0.0
6495753716.0,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0
6495836012.0,2020-07-27,1.0,0.0,0.0,0.0,0.0,0.0
6495841037.0,2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0
6495988529.0,2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0
6495819787.0,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0
6495735680.0,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0
6495895594.0,2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0
6495951259.0,2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0
6495780675.0,2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0
6495768224.0,2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0
6495263256.0,2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0
6495566738.0,2019-07-05,1.0,0.0,0.0,0.0,0.0,0.0
6495532960.0,2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0
6495562827.0,2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495530495.0,2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0
6495978258.0,2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0
6495691113.0,2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0
6495833689.0,2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0
6495846518.0,2020-08-01,1.0,0.0,0.0,0.0,0.0,0.0
6495754562.0,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0
6495752486.0,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0
6495860252.0,2020-09-06,1.0,0.0,0.0,0.0,0.0,0.0
6495517694.0,2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0
6495518821.0,2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0
6495647227.0,2019-09-14,0.0,0.0,0.0,1.0,0.0,0.0
6495819113.0,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0
6495731410.0,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0
6495554437.0,2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0
6495935189.0,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0
6495842150.0,2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0
6495445752.0,2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0
6495498356.0,2019-04-21,0.0,0.0,0.0,1.0,0.0,0.0
6495577143.0,2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0
6495674634.0,2020-10-31,1.0,0.0,0.0,0.0,0.0,0.0
6495773481.0,2021-04-19,0.0,1.0,0.0,0.0,0.0,0.0
6495749053.0,2020-03-06,0.0,1.0,0.0,0.0,0.0,0.0
6495852037.0,2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0
6495931450.0,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0
6495441913.0,2019-03-07,1.0,0.0,0.0,0.0,0.0,0.0
6495840830.0,2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0
6495356425.0,2019-11-24,0.0,0.0,0.0,0.0,0.0,0.0
6495706793.0,2019-11-21,0.0,1.0,0.0,1.0,0.0,0.0
6495836619.0,2020-07-10,1.0,0.0,0.0,0.0,0.0,0.0
6495921340.0,2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0
6495791355.0,2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0
6495535622.0,2019-05-27,1.0,0.0,0.0,0.0,1.0,0.0
6495987284.0,2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0
6495335339.0,2018-10-06,0.0,1.0,0.0,0.0,0.0,0.0
6495474457.0,2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0
6495391425.0,2019-01-08,0.0,1.0,0.0,0.0,0.0,1.0
6495952834.0,2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0
6495311558.0,2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0
6495904815.0,2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0
6495720908.0,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0
6495942255.0,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0
6495806531.0,2020-06-07,1.0,0.0,0.0,1.0,0.0,0.0
6495830194.0,2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0
6495501242.0,2019-04-25,0.0,0.0,0.0,0.0,0.0,0.0
6495632907.0,2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0
6495725809.0,2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0
6495723701.0,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0
6495875725.0,2020-09-18,0.0,0.0,0.0,0.0,0.0,1.0
6495356298.0,2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0
6495941650.0,2021-02-10,0.0,0.0,0.0,0.0,1.0,0.0
6495839214.0,2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0
6495798146.0,2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0
6495802359.0,2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0
6495855218.0,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0
6495714864.0,2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0
6495600982.0,2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0
6496006578.0,2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0
6495940222.0,2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0
6495566425.0,2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0
6495943463.0,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0
6495928888.0,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0
6495863940.0,2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0
6495360168.0,2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0
6495985771.0,2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0
6495649214.0,2020-10-02,0.0,0.0,0.0,0.0,0.0,1.0
6495776115.0,2020-04-17,1.0,0.0,0.0,0.0,0.0,0.0
6495750039.0,2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0
6495338614.0,2019-10-19,0.0,0.0,0.0,0.0,0.0,0.0
6495584312.0,2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0
6495549713.0,2019-06-21,0.0,1.0,0.0,0.0,0.0,0.0
6495916547.0,2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0
6495764176.0,2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0
6495861807.0,2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0
6495808963.0,2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0
6495473398.0,2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0
6495920021.0,2020-12-10,1.0,0.0,0.0,0.0,0.0,0.0
6495466815.0,2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0
6495301851.0,2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0
6495758331.0,2021-03-23,0.0,0.0,0.0,0.0,0.0,1.0
6495783123.0,2020-05-19,1.0,1.0,0.0,0.0,0.0,1.0
6495659122.0,2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0
6495752108.0,2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0
6495521823.0,2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0
6495820393.0,2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0
6495601425.0,2019-07-20,1.0,0.0,0.0,1.0,0.0,0.0
6495818780.0,2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0
6495683438.0,2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0
6496011138.0,2021-05-12,0.0,0.0,0.0,0.0,0.0,1.0
6495610884.0,2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0
6495900031.0,2020-11-04,0.0,0.0,0.0,0.0,0.0,1.0
6496003472.0,2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0
6495873281.0,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0
6495983162.0,2021-04-04,0.0,0.0,0.0,0.0,0.0,1.0
6495913613.0,2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0
6495483768.0,2019-03-30,0.0,0.0,1.0,0.0,0.0,0.0
6495493615.0,2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0
6495792003.0,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0
6495956144.0,2021-03-03,0.0,0.0,1.0,0.0,0.0,0.0
6495708711.0,2019-12-25,1.0,0.0,0.0,0.0,0.0,0.0
6495538809.0,2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0
6495516418.0,2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0
6495485778.0,2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0
6495749285.0,2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0
6495816874.0,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0
6495807358.0,2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0
6495864058.0,2020-08-29,0.0,0.0,0.0,1.0,0.0,0.0
6496001585.0,2021-05-09,0.0,0.0,0.0,0.0,0.0,1.0
6495500738.0,2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0
6495610705.0,2019-08-15,1.0,0.0,0.0,0.0,0.0,0.0
6495812498.0,2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0
6495997923.0,2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0
6496000983.0,2021-05-21,0.0,0.0,0.0,0.0,1.0,1.0
6495497269.0,2019-05-01,1.0,0.0,0.0,0.0,0.0,0.0
6495618286.0,2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0
6495705247.0,2019-11-28,0.0,0.0,0.0,0.0,0.0,0.0
6495499604.0,2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0
6495805969.0,2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0
6496002248.0,2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0
6495499729.0,2019-04-21,0.0,0.0,0.0,0.0,1.0,1.0
6495911337.0,2020-12-04,0.0,0.0,0.0,0.0,1.0,0.0
6495506167.0,2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0
6495957716.0,2021-03-16,1.0,0.0,0.0,0.0,0.0,0.0
6495468885.0,2019-03-05,0.0,0.0,0.0,0.0,0.0,1.0
6495660455.0,2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0
6495616339.0,2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0
6495817891.0,2020-06-20,0.0,0.0,0.0,0.0,1.0,0.0
6495706657.0,2019-12-08,0.0,0.0,0.0,0.0,0.0,0.0
6495905064.0,2020-11-16,1.0,0.0,0.0,0.0,0.0,0.0
